customer_id,tenure,contract,monthly_charges,total_charges,internet_service,tech_support,online_security,payment_method,paperless_billing,senior_citizen,partner,dependents,num_support_calls,churn
CUST-11162,61,Month-to-month,66.26,3766.25,Fiber optic,Yes,No,Credit card,Yes,0,Yes,No,2,0
CUST-11163,38,One year,109.75,4108.16,Fiber optic,Yes,No,Mailed check,No,1,No,No,1,0
CUST-11164,37,One year,103.73,3607.11,DSL,Yes,Yes,Bank transfer,Yes,0,No,Yes,2,0
CUST-11165,7,One year,70.91,516.03,Fiber optic,Yes,No,Mailed check,Yes,0,Yes,Yes,1,1
CUST-11166,1,Month-to-month,57.13,111.4,No,No,No,Mailed check,Yes,0,No,No,2,1
CUST-11167,29,Month-to-month,80.2,2248.11,Fiber optic,No,No,Bank transfer,No,1,Yes,Yes,1,1
CUST-11168,72,Month-to-month,59.59,4304.19,DSL,Yes,Yes,Bank transfer,No,0,No,No,0,0
CUST-11169,66,One year,115.41,7343.06,DSL,Yes,Yes,Bank transfer,Yes,0,Yes,No,2,0
CUST-11170,45,Two year,67.35,2829.12,DSL,Yes,No,Credit card,No,0,No,No,4,0
CUST-11171,46,One year,52.83,2282.57,Fiber optic,Yes,No,Bank transfer,No,0,No,Yes,1,0
CUST-11172,28,One year,51.21,1467.49,Fiber optic,Yes,No,Credit card,No,1,No,No,1,1
CUST-11173,12,Two year,28.61,339.41,DSL,Yes,No,Mailed check,No,1,No,No,2,0
CUST-11174,0,One year,81.7,76.11,DSL,Yes,Yes,Bank transfer,No,1,Yes,Yes,1,0
CUST-11175,24,Month-to-month,40.4,939.65,DSL,Yes,Yes,Mailed check,No,1,Yes,Yes,3,0
CUST-11176,23,Two year,97.94,2347.67,DSL,No,Yes,Bank transfer,Yes,1,Yes,No,0,1
CUST-11177,13,Month-to-month,26.21,366.0,No,Yes,No,Electronic check,No,0,No,No,1,1
CUST-11178,18,Month-to-month,68.82,1267.32,DSL,No,Yes,Credit card,Yes,1,Yes,Yes,1,1
CUST-11179,1,Month-to-month,99.51,183.81,DSL,No,Yes,Bank transfer,Yes,0,Yes,No,1,1
CUST-11180,44,Two year,18.0,743.52,Fiber optic,No,Yes,Bank transfer,No,0,No,No,0,0
CUST-11181,67,Month-to-month,120.0,7393.04,DSL,Yes,Yes,Credit card,No,0,No,Yes,2,1
CUST-11182,50,Month-to-month,52.24,2414.15,DSL,No,No,Mailed check,No,0,Yes,Yes,2,1
CUST-11183,32,Month-to-month,69.23,2271.07,Fiber optic,No,No,Mailed check,No,0,Yes,No,1,0
CUST-11184,30,Month-to-month,82.14,2445.38,DSL,No,No,Bank transfer,No,0,No,No,0,1
CUST-11185,22,Month-to-month,86.78,1835.93,DSL,No,No,Credit card,Yes,0,No,No,0,1
CUST-11186,10,One year,73.22,787.81,Fiber optic,Yes,No,Mailed check,No,0,Yes,Yes,1,0
CUST-11187,43,Two year,94.92,3790.75,Fiber optic,No,No,Electronic check,Yes,0,No,No,0,1
CUST-11188,41,Month-to-month,80.57,3222.32,DSL,No,Yes,Electronic check,Yes,0,Yes,No,0,0
CUST-11189,0,Month-to-month,117.83,108.35,No,Yes,Yes,Bank transfer,Yes,0,No,No,3,1
CUST-11190,30,Month-to-month,80.67,2362.88,DSL,Yes,No,Electronic check,Yes,0,Yes,Yes,5,1
CUST-11191,20,Month-to-month,120.0,2325.73,No,No,No,Bank transfer,No,0,Yes,Yes,3,1
CUST-11192,12,One year,92.03,1093.08,No,Yes,No,Credit card,No,0,No,No,1,0
CUST-11193,51,One year,18.0,929.15,Fiber optic,No,Yes,Bank transfer,Yes,0,No,Yes,1,0
CUST-11194,38,One year,120.0,4642.53,DSL,No,Yes,Electronic check,No,0,No,No,1,0
CUST-11195,46,Month-to-month,47.77,2131.42,No,No,Yes,Bank transfer,No,0,Yes,No,2,0
CUST-11196,52,One year,109.87,5698.61,Fiber optic,Yes,No,Mailed check,No,0,Yes,No,2,0
CUST-11197,71,Month-to-month,65.8,4359.42,DSL,No,No,Electronic check,Yes,1,No,No,1,1
CUST-11198,58,Month-to-month,96.83,5368.46,Fiber optic,No,Yes,Electronic check,No,0,No,No,0,1
CUST-11199,45,Two year,44.35,1882.1,Fiber optic,No,Yes,Bank transfer,No,1,No,No,2,0
CUST-11200,64,One year,83.77,4946.16,No,Yes,Yes,Bank transfer,Yes,0,No,Yes,0,0
CUST-11201,34,Two year,57.4,1893.26,Fiber optic,Yes,Yes,Mailed check,Yes,0,No,No,0,0
CUST-11202,71,Two year,112.37,7884.25,No,Yes,No,Credit card,Yes,0,No,Yes,2,0
CUST-11203,55,One year,78.16,4265.26,Fiber optic,Yes,Yes,Bank transfer,Yes,1,No,No,0,0
CUST-11204,47,Two year,93.08,4219.15,Fiber optic,No,No,Credit card,Yes,0,Yes,No,3,1
CUST-11205,65,Month-to-month,18.0,1122.22,Fiber optic,Yes,No,Electronic check,No,0,No,No,1,1
CUST-11206,37,Month-to-month,62.43,2278.13,No,Yes,No,Mailed check,Yes,0,Yes,No,2,0
CUST-11207,52,Month-to-month,77.32,4070.55,No,No,No,Electronic check,No,0,No,Yes,0,1
CUST-11208,20,Month-to-month,71.71,1377.92,No,Yes,No,Mailed check,Yes,0,Yes,No,1,0
CUST-11209,70,Month-to-month,93.83,6265.49,Fiber optic,Yes,No,Credit card,Yes,0,Yes,Yes,0,0
CUST-11210,45,Month-to-month,54.02,2461.48,Fiber optic,No,Yes,Mailed check,No,1,No,No,0,1
CUST-11211,57,One year,66.46,3680.72,DSL,Yes,Yes,Mailed check,No,0,Yes,Yes,0,0
CUST-11212,33,One year,100.44,3344.24,No,No,Yes,Electronic check,No,0,No,Yes,0,0
CUST-11213,63,One year,18.0,1090.1,DSL,No,No,Mailed check,No,0,No,Yes,0,0
CUST-11214,5,Month-to-month,82.68,492.16,DSL,Yes,No,Electronic check,No,0,No,No,3,1
CUST-11215,8,One year,54.98,489.39,Fiber optic,No,Yes,Electronic check,No,0,No,No,3,0
CUST-11216,37,Month-to-month,37.63,1350.71,Fiber optic,No,No,Electronic check,No,0,Yes,No,0,0
CUST-11217,53,Month-to-month,75.1,3651.89,Fiber optic,Yes,No,Bank transfer,Yes,0,No,Yes,1,0
CUST-11218,59,Month-to-month,101.82,5844.16,DSL,No,No,Bank transfer,Yes,0,No,No,0,0
CUST-11219,32,Month-to-month,96.17,2920.97,DSL,No,No,Bank transfer,No,1,No,No,1,1
CUST-11220,47,Month-to-month,60.95,2703.42,DSL,No,Yes,Electronic check,Yes,0,No,Yes,0,0
CUST-11221,40,Two year,91.27,3528.67,DSL,No,No,Credit card,Yes,0,No,No,2,1
CUST-11222,70,One year,91.04,6108.32,DSL,Yes,Yes,Bank transfer,Yes,0,Yes,No,2,0
CUST-11223,47,One year,62.38,2952.52,Fiber optic,No,No,Bank transfer,No,0,Yes,No,0,0
CUST-11224,30,Month-to-month,44.21,1237.75,DSL,Yes,Yes,Credit card,Yes,0,No,Yes,1,0
CUST-11225,70,Two year,45.94,3031.81,Fiber optic,No,Yes,Mailed check,No,1,Yes,No,2,0
CUST-11226,7,One year,90.14,694.61,DSL,No,No,Bank transfer,No,1,No,No,1,1
CUST-11227,71,Month-to-month,63.74,4415.8,Fiber optic,Yes,No,Electronic check,No,0,No,No,2,1
CUST-11228,11,One year,33.61,375.8,No,Yes,Yes,Mailed check,Yes,0,No,No,3,0
CUST-11229,21,Month-to-month,18.0,363.45,DSL,No,No,Mailed check,No,1,Yes,Yes,0,0
CUST-11230,59,Month-to-month,89.95,5006.81,DSL,Yes,Yes,Electronic check,No,0,Yes,No,0,0
CUST-11231,53,Month-to-month,48.6,2596.14,Fiber optic,Yes,No,Bank transfer,Yes,0,Yes,No,2,0
CUST-11232,70,Month-to-month,74.91,4926.56,DSL,Yes,Yes,Electronic check,No,1,Yes,Yes,0,0
CUST-11233,54,Month-to-month,102.19,5334.79,No,No,Yes,Credit card,Yes,0,No,Yes,0,0
CUST-11234,46,Month-to-month,25.73,1202.33,No,Yes,No,Electronic check,No,0,No,No,1,0
CUST-11235,25,Month-to-month,63.65,1509.01,Fiber optic,No,No,Electronic check,No,0,Yes,Yes,2,0
CUST-11236,0,Two year,59.88,59.11,No,No,No,Mailed check,Yes,0,No,No,1,0
CUST-11237,9,Month-to-month,76.39,744.3,Fiber optic,Yes,No,Mailed check,No,0,Yes,Yes,2,0
CUST-11238,21,Month-to-month,102.17,2132.08,Fiber optic,No,No,Bank transfer,Yes,0,No,No,1,1
CUST-11239,2,Month-to-month,25.12,74.98,DSL,Yes,No,Bank transfer,No,0,No,No,1,1
CUST-11240,37,Two year,82.09,2830.69,DSL,Yes,Yes,Bank transfer,No,0,Yes,No,1,0
CUST-11241,56,One year,95.95,5389.62,DSL,No,No,Bank transfer,Yes,0,Yes,No,3,1
CUST-11242,70,Two year,59.41,3879.68,Fiber optic,Yes,No,Credit card,No,0,Yes,Yes,4,0
CUST-11243,35,Month-to-month,60.88,2050.14,Fiber optic,No,No,Bank transfer,No,0,No,Yes,2,1
CUST-11244,63,Month-to-month,77.55,4527.61,DSL,No,No,Electronic check,Yes,0,No,Yes,0,0
CUST-11245,71,One year,75.34,5150.7,Fiber optic,Yes,No,Mailed check,No,0,No,No,5,0
CUST-11246,62,Month-to-month,82.47,4763.9,DSL,No,No,Bank transfer,Yes,1,No,Yes,0,1
CUST-11247,33,Two year,81.84,2575.29,DSL,No,Yes,Mailed check,Yes,0,No,No,1,0
CUST-11248,23,Two year,35.54,772.75,DSL,Yes,No,Credit card,Yes,0,Yes,No,0,0
CUST-11249,71,Month-to-month,94.71,6345.26,Fiber optic,No,No,Mailed check,Yes,0,No,No,4,1
CUST-11250,17,Two year,100.0,1649.49,Fiber optic,No,No,Mailed check,Yes,0,No,No,3,1
CUST-11251,30,One year,70.58,2119.13,Fiber optic,No,No,Mailed check,Yes,0,Yes,No,2,0
CUST-11252,5,Month-to-month,20.18,116.7,DSL,No,Yes,Bank transfer,No,0,No,No,2,0
CUST-11253,57,Month-to-month,61.56,3451.03,Fiber optic,No,No,Bank transfer,Yes,0,Yes,Yes,0,0
CUST-11254,47,Month-to-month,70.83,3289.69,No,Yes,No,Mailed check,No,0,Yes,Yes,2,0
CUST-11255,6,Two year,30.66,195.37,DSL,Yes,Yes,Electronic check,Yes,0,No,No,2,0
CUST-11256,16,Month-to-month,54.2,848.96,Fiber optic,No,Yes,Electronic check,Yes,0,No,Yes,1,0
CUST-11257,40,Month-to-month,22.72,907.07,DSL,No,No,Mailed check,No,0,No,No,1,0
CUST-11258,39,One year,83.22,3156.43,DSL,No,Yes,Credit card,Yes,1,No,No,2,0
CUST-11259,58,Month-to-month,69.98,3976.09,Fiber optic,Yes,No,Credit card,Yes,0,Yes,No,1,0
CUST-11260,19,Month-to-month,18.0,326.04,DSL,No,Yes,Bank transfer,No,0,Yes,Yes,0,1
CUST-11261,67,One year,75.54,4821.49,Fiber optic,Yes,Yes,Bank transfer,Yes,1,Yes,Yes,4,0
CUST-11262,32,Month-to-month,63.3,1971.5,No,Yes,Yes,Bank transfer,Yes,0,Yes,No,3,0
CUST-11263,60,Month-to-month,80.49,4758.84,DSL,No,No,Electronic check,No,0,Yes,Yes,2,1
CUST-11264,17,Month-to-month,53.25,950.07,DSL,Yes,No,Mailed check,Yes,1,Yes,Yes,1,0
CUST-11265,2,Month-to-month,40.96,117.65,No,No,No,Credit card,No,0,Yes,No,1,1
CUST-11266,4,Month-to-month,41.87,204.35,Fiber optic,No,No,Bank transfer,Yes,0,No,No,4,1
CUST-11267,27,One year,48.85,1319.04,No,No,No,Electronic check,Yes,0,Yes,No,2,0
CUST-11268,69,Two year,65.56,4547.85,DSL,No,Yes,Electronic check,Yes,1,Yes,No,1,0
CUST-11269,3,Month-to-month,69.44,272.5,Fiber optic,No,Yes,Credit card,Yes,0,No,No,0,1
CUST-11270,26,Two year,59.28,1480.09,No,No,No,Credit card,No,0,Yes,Yes,2,0
CUST-11271,7,One year,52.3,385.86,DSL,No,Yes,Electronic check,No,0,No,No,1,0
CUST-11272,68,One year,54.46,3724.63,No,No,No,Mailed check,No,0,Yes,No,1,0
CUST-11273,49,One year,120.0,5758.47,Fiber optic,Yes,No,Credit card,Yes,0,No,No,1,0
CUST-11274,55,One year,41.88,2216.2,No,Yes,No,Mailed check,No,0,Yes,No,1,0
CUST-11275,52,Two year,48.26,2481.08,DSL,No,No,Electronic check,No,0,Yes,Yes,1,1
CUST-11276,47,Month-to-month,120.0,5346.27,Fiber optic,Yes,No,Mailed check,Yes,0,No,No,1,1
CUST-11277,56,Month-to-month,77.63,4340.22,DSL,No,No,Mailed check,Yes,0,Yes,No,2,1
CUST-11278,0,Month-to-month,23.6,22.49,No,Yes,No,Mailed check,Yes,0,No,No,1,1
CUST-11279,63,Month-to-month,90.28,5703.37,DSL,No,No,Credit card,Yes,0,Yes,Yes,1,1
CUST-11280,54,One year,37.7,1999.62,DSL,Yes,No,Credit card,Yes,0,Yes,No,0,0
CUST-11281,53,Month-to-month,92.27,4613.98,No,No,Yes,Bank transfer,Yes,0,No,No,2,0
CUST-11282,28,Month-to-month,58.67,1695.55,DSL,Yes,No,Electronic check,No,0,Yes,No,4,1
CUST-11283,58,Month-to-month,51.81,2874.13,Fiber optic,Yes,No,Mailed check,Yes,1,No,Yes,3,0
CUST-11284,27,Month-to-month,113.27,3097.32,DSL,No,No,Electronic check,Yes,0,Yes,Yes,3,0
CUST-11285,3,One year,81.99,303.54,Fiber optic,Yes,Yes,Electronic check,No,0,Yes,No,1,1
CUST-11286,66,One year,94.19,5942.86,DSL,Yes,No,Mailed check,Yes,1,Yes,Yes,1,0
CUST-11287,17,Month-to-month,78.05,1368.13,Fiber optic,No,No,Electronic check,Yes,0,No,No,1,1
CUST-11288,7,Month-to-month,51.67,400.8,Fiber optic,No,No,Bank transfer,Yes,0,No,No,6,1
CUST-11289,45,Month-to-month,83.34,3810.25,DSL,Yes,Yes,Mailed check,No,0,No,No,0,1
CUST-11290,17,Month-to-month,101.28,1786.18,DSL,No,No,Bank transfer,Yes,1,Yes,No,0,1
CUST-11291,62,One year,69.04,4055.57,DSL,Yes,No,Bank transfer,No,0,Yes,No,0,0
CUST-11292,32,One year,119.05,3874.94,Fiber optic,Yes,No,Credit card,No,0,No,No,0,0
CUST-11293,0,Month-to-month,90.51,89.8,DSL,No,Yes,Mailed check,No,0,No,Yes,2,1
CUST-11294,69,Month-to-month,71.36,4972.27,DSL,Yes,Yes,Electronic check,No,0,Yes,No,5,0
CUST-11295,37,Two year,72.54,2729.08,DSL,No,Yes,Credit card,No,0,Yes,Yes,1,1
CUST-11296,19,One year,69.12,1340.29,Fiber optic,Yes,Yes,Mailed check,No,1,Yes,Yes,1,0
CUST-11297,49,Month-to-month,27.46,1344.97,Fiber optic,No,No,Credit card,Yes,1,No,No,2,1
CUST-11298,38,Month-to-month,62.3,2344.14,Fiber optic,No,No,Credit card,Yes,0,Yes,No,1,1
CUST-11299,2,Month-to-month,71.64,200.3,No,Yes,No,Credit card,Yes,1,No,No,1,0
CUST-11300,55,Two year,52.52,2887.03,Fiber optic,No,No,Bank transfer,Yes,0,Yes,No,2,0
CUST-11301,29,Month-to-month,75.13,2079.8,No,No,No,Bank transfer,Yes,1,Yes,No,3,1
CUST-11302,51,Month-to-month,65.64,3219.17,Fiber optic,Yes,Yes,Mailed check,No,1,No,No,0,0
CUST-11303,65,Two year,88.21,5439.66,DSL,No,No,Mailed check,Yes,1,Yes,Yes,1,1
CUST-11304,44,One year,84.89,3503.81,No,Yes,No,Credit card,Yes,0,Yes,No,2,0
CUST-11305,49,Month-to-month,70.01,3430.11,Fiber optic,Yes,No,Bank transfer,Yes,0,No,No,1,0
CUST-11306,18,Month-to-month,23.98,431.56,Fiber optic,Yes,No,Electronic check,No,0,Yes,No,1,1
CUST-11307,17,Month-to-month,118.72,2035.88,DSL,Yes,No,Mailed check,Yes,0,No,No,2,1
CUST-11308,30,One year,60.74,1789.18,DSL,No,No,Credit card,No,1,No,No,0,0
CUST-11309,62,Month-to-month,62.57,3819.46,Fiber optic,No,No,Electronic check,No,1,No,No,6,0
CUST-11310,38,Two year,54.72,1958.21,Fiber optic,No,No,Mailed check,Yes,1,Yes,Yes,3,0
CUST-11311,25,Two year,50.35,1243.75,Fiber optic,Yes,No,Credit card,No,0,Yes,No,2,0
CUST-11312,56,Month-to-month,111.32,5875.85,Fiber optic,Yes,Yes,Mailed check,No,0,No,No,4,0
CUST-11313,62,One year,106.58,6695.51,Fiber optic,Yes,No,Bank transfer,No,0,No,No,1,0
CUST-11314,65,Month-to-month,78.33,4683.91,DSL,Yes,No,Credit card,No,0,No,No,5,0
CUST-11315,21,Month-to-month,61.77,1349.21,DSL,No,No,Mailed check,Yes,0,Yes,No,2,0
CUST-11316,51,One year,83.57,3937.11,DSL,No,Yes,Credit card,No,0,No,Yes,1,0
CUST-11317,43,Month-to-month,67.21,2693.83,No,No,No,Mailed check,No,0,Yes,No,5,0
CUST-11318,32,Month-to-month,59.29,1938.23,Fiber optic,No,No,Mailed check,No,0,No,No,1,0
CUST-11319,28,Month-to-month,75.14,2102.32,No,Yes,Yes,Electronic check,No,0,Yes,Yes,5,0
CUST-11320,8,Month-to-month,51.77,434.45,Fiber optic,Yes,No,Mailed check,No,0,Yes,No,2,0
CUST-11321,20,Month-to-month,72.57,1461.24,Fiber optic,No,No,Bank transfer,Yes,0,No,Yes,1,0
CUST-11322,40,One year,71.13,2673.15,Fiber optic,No,Yes,Electronic check,Yes,0,Yes,Yes,1,0
CUST-11323,64,Two year,83.09,4895.8,No,Yes,Yes,Mailed check,Yes,0,No,No,1,0
CUST-11324,63,One year,46.43,2689.0,No,Yes,No,Bank transfer,No,0,Yes,No,1,0
CUST-11325,13,Two year,86.3,1120.0,Fiber optic,No,No,Credit card,Yes,0,Yes,No,0,0
CUST-11326,49,Month-to-month,37.81,1735.37,DSL,Yes,No,Bank transfer,No,0,Yes,No,1,0
CUST-11327,6,Two year,47.82,314.77,Fiber optic,No,No,Bank transfer,Yes,0,No,No,1,0
CUST-11328,49,Month-to-month,49.13,2426.2,DSL,Yes,No,Bank transfer,Yes,0,No,Yes,1,1
CUST-11329,24,Month-to-month,32.84,769.98,DSL,No,No,Mailed check,Yes,1,No,No,2,1
CUST-11330,32,Two year,95.47,2961.03,Fiber optic,Yes,Yes,Mailed check,Yes,0,Yes,No,0,0
CUST-11331,52,Month-to-month,35.93,1736.86,No,No,No,Bank transfer,No,0,Yes,No,2,1
CUST-11332,31,Month-to-month,44.03,1407.37,DSL,No,No,Electronic check,Yes,1,No,No,2,1
CUST-11333,58,Month-to-month,102.66,5539.22,DSL,Yes,Yes,Credit card,Yes,1,Yes,Yes,3,0
CUST-11334,38,Month-to-month,47.88,1743.76,No,No,No,Mailed check,Yes,0,No,No,2,1
CUST-11335,72,Month-to-month,59.36,4309.77,DSL,No,Yes,Credit card,Yes,0,Yes,Yes,3,0
CUST-11336,46,Month-to-month,34.64,1539.34,DSL,No,No,Electronic check,Yes,0,No,No,2,0
CUST-11337,21,Two year,89.99,1848.74,Fiber optic,No,No,Mailed check,Yes,1,Yes,No,1,1
CUST-11338,56,Month-to-month,90.4,5006.03,No,No,Yes,Mailed check,No,0,Yes,No,4,0
CUST-11339,29,Month-to-month,87.17,2362.23,Fiber optic,Yes,No,Mailed check,No,0,Yes,No,1,0
CUST-11340,38,Month-to-month,81.13,2949.29,Fiber optic,Yes,No,Bank transfer,No,1,Yes,No,1,1
CUST-11341,9,Two year,67.21,643.89,DSL,Yes,No,Bank transfer,Yes,0,No,No,0,0
CUST-11342,8,Month-to-month,49.27,443.03,DSL,No,No,Credit card,Yes,0,Yes,Yes,3,0
CUST-11343,41,Month-to-month,40.55,1697.57,Fiber optic,No,Yes,Credit card,Yes,1,Yes,No,0,0
CUST-11344,13,Month-to-month,103.7,1397.53,No,No,Yes,Electronic check,No,0,Yes,No,0,1
CUST-11345,72,One year,87.94,5996.0,DSL,Yes,Yes,Credit card,Yes,0,No,No,3,0
CUST-11346,62,One year,44.2,2659.31,DSL,No,Yes,Mailed check,Yes,0,No,Yes,2,0
CUST-11347,51,One year,66.19,3419.12,DSL,No,Yes,Mailed check,Yes,0,No,No,2,0
CUST-11348,53,One year,56.0,2923.35,DSL,Yes,No,Electronic check,Yes,0,Yes,No,0,0
CUST-11349,43,Month-to-month,31.15,1253.99,DSL,No,Yes,Bank transfer,Yes,0,Yes,No,3,0
CUST-11350,4,Month-to-month,70.33,350.65,DSL,Yes,No,Credit card,No,0,Yes,Yes,3,0
CUST-11351,28,Month-to-month,52.54,1508.76,Fiber optic,No,Yes,Mailed check,No,0,Yes,Yes,3,1
CUST-11352,36,Month-to-month,36.42,1242.0,DSL,No,Yes,Credit card,Yes,1,Yes,No,1,1
CUST-11353,66,Month-to-month,20.63,1334.78,Fiber optic,No,No,Electronic check,Yes,0,Yes,No,5,1
CUST-11354,16,Month-to-month,18.09,303.79,Fiber optic,Yes,No,Credit card,Yes,0,No,No,0,0
CUST-11355,36,Month-to-month,53.86,1837.48,No,Yes,No,Mailed check,Yes,1,No,No,1,0
CUST-11356,25,One year,62.45,1611.3,No,No,Yes,Mailed check,Yes,0,No,No,1,0
CUST-11357,9,Month-to-month,38.74,355.64,Fiber optic,No,No,Electronic check,Yes,0,Yes,No,2,1
CUST-11358,7,One year,84.52,632.69,DSL,Yes,Yes,Credit card,Yes,0,Yes,No,2,0
CUST-11359,26,One year,63.03,1692.13,Fiber optic,Yes,No,Bank transfer,Yes,0,No,Yes,2,0
CUST-11360,6,Month-to-month,82.31,573.1,DSL,No,No,Credit card,No,0,Yes,No,2,1
CUST-11361,4,Month-to-month,59.51,268.49,DSL,No,Yes,Mailed check,No,0,No,No,1,1
CUST-11362,25,One year,41.39,1061.76,DSL,Yes,No,Electronic check,Yes,1,Yes,Yes,1,0
CUST-11363,14,One year,68.42,994.87,No,Yes,No,Bank transfer,Yes,0,No,No,0,0
CUST-11364,40,Month-to-month,27.12,1097.66,DSL,No,Yes,Electronic check,No,0,No,No,0,0
CUST-11365,1,Month-to-month,81.18,153.62,Fiber optic,No,Yes,Bank transfer,Yes,0,No,No,2,1
CUST-11366,22,One year,36.89,846.9,Fiber optic,No,No,Electronic check,No,1,Yes,Yes,4,1
CUST-11367,33,One year,92.55,3067.48,Fiber optic,No,No,Electronic check,Yes,0,No,Yes,1,1
CUST-11368,70,Month-to-month,54.85,3800.64,DSL,Yes,Yes,Bank transfer,No,0,No,No,2,0
CUST-11369,46,Month-to-month,96.88,4292.42,No,No,Yes,Bank transfer,Yes,0,No,Yes,0,1
CUST-11370,64,Two year,31.32,1912.09,Fiber optic,Yes,No,Electronic check,Yes,0,Yes,Yes,1,0
CUST-11371,25,Month-to-month,44.67,1069.15,Fiber optic,No,Yes,Electronic check,No,0,No,No,1,1
CUST-11372,32,Two year,76.43,2284.66,Fiber optic,Yes,No,Credit card,No,0,Yes,No,1,1
CUST-11373,30,Month-to-month,100.11,3072.83,No,Yes,No,Electronic check,Yes,0,Yes,Yes,1,1
CUST-11374,64,Month-to-month,115.0,7169.04,Fiber optic,Yes,Yes,Electronic check,No,0,Yes,No,1,0
CUST-11375,70,Month-to-month,66.24,4495.22,Fiber optic,Yes,Yes,Credit card,No,1,No,No,2,0
CUST-11376,70,Month-to-month,120.0,7956.0,DSL,No,No,Bank transfer,Yes,0,No,No,1,1
CUST-11377,54,Two year,56.31,3016.43,DSL,No,No,Electronic check,Yes,0,No,Yes,2,0
CUST-11378,36,Month-to-month,97.96,3409.54,DSL,No,Yes,Credit card,Yes,0,No,No,3,0
CUST-11379,39,Two year,36.73,1441.19,DSL,No,Yes,Mailed check,No,0,No,No,1,0
CUST-11380,71,Month-to-month,77.61,5073.73,DSL,No,No,Bank transfer,Yes,0,Yes,No,2,0
CUST-11381,20,Two year,18.0,349.55,DSL,Yes,No,Bank transfer,Yes,0,No,Yes,1,1
CUST-11382,25,Two year,31.35,756.69,No,No,No,Mailed check,Yes,0,No,Yes,1,0
CUST-11383,65,One year,79.0,4704.76,Fiber optic,Yes,Yes,Mailed check,Yes,0,Yes,No,1,0
CUST-11384,28,Month-to-month,25.63,718.25,No,Yes,No,Bank transfer,Yes,0,No,Yes,2,0
CUST-11385,17,One year,77.81,1358.79,Fiber optic,Yes,No,Mailed check,Yes,0,No,No,1,0
CUST-11386,40,Month-to-month,92.19,3558.06,Fiber optic,Yes,Yes,Electronic check,Yes,1,No,No,1,1
CUST-11387,23,Two year,49.96,1174.51,DSL,No,No,Bank transfer,Yes,0,No,No,0,0
CUST-11388,65,Month-to-month,35.93,2360.41,Fiber optic,Yes,No,Bank transfer,Yes,1,Yes,No,1,0
CUST-11389,66,Month-to-month,50.77,3312.03,DSL,Yes,Yes,Bank transfer,Yes,1,No,No,0,0
CUST-11390,22,Month-to-month,36.03,801.61,Fiber optic,No,No,Bank transfer,Yes,0,No,Yes,3,1
CUST-11391,38,One year,61.96,2283.44,No,Yes,No,Bank transfer,No,0,Yes,No,1,0
CUST-11392,71,Two year,68.06,4681.51,No,No,No,Credit card,Yes,1,No,No,2,0
CUST-11393,54,Month-to-month,55.82,2851.54,DSL,Yes,Yes,Credit card,Yes,0,Yes,Yes,1,1
CUST-11394,15,One year,115.23,1704.32,Fiber optic,No,No,Credit card,Yes,0,Yes,No,2,0
CUST-11395,43,Two year,43.42,1724.44,DSL,No,No,Electronic check,No,0,Yes,No,1,0
CUST-11396,45,Month-to-month,106.74,4655.14,DSL,Yes,No,Electronic check,No,0,No,Yes,3,0
CUST-11397,47,Month-to-month,33.76,1494.91,DSL,No,Yes,Mailed check,No,0,Yes,No,0,0
CUST-11398,1,One year,67.18,127.2,DSL,No,Yes,Bank transfer,Yes,1,Yes,No,0,0
CUST-11399,21,One year,100.49,2169.3,Fiber optic,Yes,No,Electronic check,Yes,0,No,Yes,1,1
CUST-11400,62,Month-to-month,98.94,5838.74,Fiber optic,No,No,Electronic check,Yes,0,No,Yes,2,1
CUST-11401,17,Two year,52.39,879.07,DSL,No,Yes,Electronic check,Yes,0,Yes,Yes,2,0
CUST-11402,21,Month-to-month,81.65,1696.93,No,Yes,No,Bank transfer,No,0,Yes,No,3,0
CUST-11403,23,Two year,77.64,1769.35,Fiber optic,Yes,Yes,Credit card,Yes,0,No,No,3,0
CUST-11404,12,Two year,48.8,588.26,Fiber optic,Yes,No,Mailed check,No,0,Yes,No,3,0
CUST-11405,11,Two year,83.48,961.68,Fiber optic,No,No,Bank transfer,No,0,No,No,3,1
CUST-11406,25,Month-to-month,120.0,2817.05,Fiber optic,No,Yes,Electronic check,No,0,Yes,No,1,1
CUST-11407,63,Month-to-month,79.15,4805.29,Fiber optic,No,No,Electronic check,Yes,0,No,Yes,1,1
CUST-11408,0,Month-to-month,81.99,79.11,Fiber optic,No,No,Bank transfer,No,0,No,No,1,1
CUST-11409,20,Month-to-month,85.16,1692.91,No,Yes,No,Mailed check,Yes,0,No,No,2,1
CUST-11410,4,One year,21.17,105.62,DSL,No,No,Electronic check,Yes,0,Yes,Yes,4,1
CUST-11411,40,Month-to-month,78.81,2958.18,Fiber optic,No,No,Electronic check,Yes,0,No,Yes,2,0
CUST-11412,18,Month-to-month,34.5,619.65,DSL,No,No,Credit card,No,0,Yes,No,2,1
CUST-11413,57,Month-to-month,47.3,2549.11,No,Yes,Yes,Bank transfer,No,0,Yes,No,1,0
CUST-11414,42,Month-to-month,120.0,5110.06,DSL,Yes,No,Credit card,Yes,0,Yes,No,2,0
CUST-11415,57,Month-to-month,57.4,3056.07,DSL,Yes,Yes,Mailed check,No,0,Yes,No,0,0
CUST-11416,46,One year,42.79,1914.88,No,No,Yes,Credit card,Yes,0,No,Yes,0,0
